channel,message_id,date,text,views,forwards,replies,length
MDersConfa,1663,2026-05-18 19:36:03+00:00,"ТВ: политика

кптср стёр мою личность, менталку и физ здоровье, все устали от моих проблем, на специалиста нет денег и возможности.
недавно было обострение из за которого я лежала как овощь в онемении и с истерикой не могла смотреть в окно, потому что деревья позеленели и солнце светило точно также как 4 года назад в оккупации💪🔥✌️😅 я выжата морально и физически хоть  уже прошло недели две после этого не помню.
я чувствую себя очень одиноко, люди из моего города или других где были боевые действия и/или оккупация не понимают меня. не обесценивают но говорят что живут как обычно дальше с чувством облегчения что это закончилось. хей нана а как же я

простите я устала я хотела это кому то написать,
краткая биография так сказать


୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #КПТСР",150.0,1.0,3,775
MDersConfa,1662,2026-05-18 19:26:22+00:00,"у моей тети диагностировано заболевание - короче, лёгкая форма аутизма. и хотя я выросла с ней под боком (мы с ней, бабулей и кузиной видимся минимум раз в месяц), мне все равно хотелось бы спросить совета, как с ней лучше всего общаться. она осознает, что у неё «есть проблема», но обычно это не обсуждается. она ссорится с кузиной и бабушкой(её дочерью и матерью), из-за чего моему отцу(ее брату) иногда нужно приезжать и всех успокаивать. она на самом деле милый человек. ей нравятся кошки и попугаи, её смешат курицы. она жестко разбирается в нашей родословной. так как с ней контактировать? в смысле, что мы, конечно, иногда общаемся, но я все равно чувствую внутреннее волнение 

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #РАС",137.0,1.0,2,723
MDersConfa,1649,2026-05-18 17:40:36+00:00,"🍬🍬 🥹  ☺️o u like   💤
🤩🤩🤩🥹 slimeknight  nvm
& __want__ **more** content __of them__❓
🥹well . . . 
  🍬  🍬  then sub **now** ‼️🔔
🗝rt cr: yyurpigeon on tt",75.0,3.0,0,150
MDersConfa,1647,2026-05-18 17:31:27+00:00,"🤩🤩-🔤__~~де чертов гороскоп с мга~~!!??__🥹➖➖➖➖➖➖
     __загляните в наш..__
🥹🔘🔘🔘🔘🔘🔘🔘🔘🤩
❤️🍀🍀🍀 🍀🔘🍀🥹😀😀😀
    ⏬   🤩/.              🎁➖➖       😀➖➖",77.0,0.0,0,138
MDersConfa,1588,2026-05-14 05:31:04+00:00,"Кв/тв: сх

всем приветттт. ребята, которые занимаются селфхармом (неважно, каким именно), расскажите пожалуйста, какие при этом у вас диагностированы расстройства или какие есть подозрения? ещё очень хочется узнать, как вы себя во время этого ведёте и сильно ли это мешает лично вам жить. я просто с этой херней живу больше 5 лет и если раньше это делала с целью наказания только при определённых моментах, то сейчас это происходит на ежедневной основе без каких-либо причин. и меня уже начинает пугать, что я после этого будто бы становлюсь совсем другим человеком и веду себя максимально нездорово, хотя на повседневной основе я адекватная и при взаимоотношениях с другими людьми я веду себя безопасно и стабильно

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",247.0,3.0,4,756
MDersConfa,1554,2026-05-13 16:31:19+00:00,"привет, расскажите пожалуйста про действие препарата тералиджен, для чего его выписывают?. мой знакомый мимолетом упомянул что его принимает, выписывают ли рецепт на это при каких-то расстройствах или чего-то подобного?

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",225.0,2.0,7,260
MDersConfa,1553,2026-05-13 16:04:29+00:00,"всем привет, расскажите пожалуйста о опыте принятия препарата таниксен солофарм🙏
у меня стоит депрессия, но этот препарат вроде как от окр (я читала в инструкции) ещё я пью Атаракс, но я от него только спать хочу

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",234.0,0.0,1,253
MDersConfa,1552,2026-05-13 08:03:17+00:00,"Ребят, привет. А порассказывайте, пожалуйста, о вашем (🫵🏻) опыте обращения в бесплатные психологические службы. Телефоны доверия, сайты всякие, может. Спрашиваю с целью посмотреть, кто куда обращался по части психологической помощи, и как в итоге всё прошло.
Общее

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",250.0,1.0,16,305
MDersConfa,1551,2026-05-13 07:45:42+00:00,"Доброе время суток читающим!! Заранее прощу прощения, если этот тейк вышел размытым и оборванным по содержанию или не совсем соответствующим тематике. Также любезно хочу обозначить, что [мои] нижеперечисленные симптомы продолжительны (больше двух-трёх недель) и мешают мне функционировать иначе бы я сюда не писал нуну.
Есть ли какие-нибудь способы самому (без медикаментов и квалифицированной психотерапии) бороться с паранойей и беспричинной  (действительно беспричинной) агрессией?
Под паранойей я имею в виду мысли от весьма обычных вроде ""боюсь, что мои друзья ненавидят меня и имеют на меня целый архив/компромат"" (что может сойти за просто тревожку я думаю?) до убежденности в том, что прохожие могут читать мои мысли или что у меня дома обязательно где-то спрятан жучок. Очень много на самом деле мыслишек разного сорта в голову приходит, долго перечислять, но, надеюсь, картинка складывается.
Касательно агрессии: ощущается будто бы мне моча в голову бьёт,  возникает очень внезапно, даже триггера иногда не нужно. Это контролируемо, но жить так мне очень и очень трудно.
Спасибо большое если прочли, огромная благодарность если ответите.

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",230.0,2.0,3,1192
MDersConfa,1488,2026-05-10 13:26:54+00:00,"Ребята, простите конечно за такую просьбу, но кто-нибудь сможет рассказать, какие симптомы, характерные ""повадки""? У людей, который есть скрытое раздвоение личности.
Я пишу сейчас историю, и хотелось бы узнать, как правильно было бы сделать. 
Лор персонажа в том, что у неё, на фоне проблем в окружении и других препаратов, усилилось, до виденных симптомов, расстройство.  И она начала причинять вред другим и т.п.
Как правильно, это вообще может выглядеть, и какие эмоции могут выражаться?

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ДРИ",266.0,0.0,1,529
MDersConfa,1487,2026-05-10 12:52:27+00:00,"просто история из жизни, где-то год или чуть больше психиатр думал что у меня прл или бар, остановились что прл потому что признаков и симптомов оч дохуя, а недавно я пошёл к другому психиатру и она мне сказала что у меня ещё и шиза, мне интересно почему этого не заметил первый психиатр, щас я тупо живу с мыслью что у меня 2 ""неизлечимых"" расстройства, ещё и состояние щас ухудшилось, пару раз подумывал про больницу, но у меня такого выбора нет, что со мной и моим состоянием творится я вообще без понятия, вот что делать в этой ситуации🥹🥲

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #прл #шизофрения",299.0,0.0,4,593
MDersConfa,1438,2026-05-08 16:47:27+00:00,"Тв/кв: самоповреждение / тревожность / мысли о суисайде.
Так... У меня вопрос, вы когда нибудь боялись свою мать? Я да...в последнее время она относится ко мне с холодом и даже грубостью,из за этого мне хочется навредить себе еще сильнее. На данный момент я занимаюсь сх два года, но сейчас держусь уже неделю. Так же она меня добивает эмоциональными качелями, холодным отношением, угрозами сдать в дурку / приют / интернат а также оскорблениями. Она мне не дает личного пространства. А отец? А что отец? Ему поуй было на меня все детство, а как только я достигла 12, сразу пошел на контакт, хотя он все равно постоянно уезжает. Еще и 9 мая на носу.. А у меня еще блять триггер на войну и все что с ней связанно, брр. В общем, я конечно не буду сейчас ничего утверждать, но я подозреваю у себя тревожное расстройство, но моя любимая мать не хочет меня никуда вести👍👍
Ладно, хотя бы выговорилась👍👍
Анон

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #прдпТревожноеРасстройство",316.0,0.0,5,962
MDersConfa,1437,2026-05-08 14:45:58+00:00,"всем привее 
мне нужен совет: лучше же обратиться за помощью психолога, чем нет? 
однажды, когда я ходила к очередному психологу, а меня по ним часто водят, мне сказали ""судя по тому, как мне вас описали родители, у вас ПРЛ"" 
плюс, мне большинство моих родственников и знакомых говорят такое же 
тогда я пошла смотреть, а что же такое ПРЛ? и почитав, поняла, что скорее всего так и есть. я проходила много разных тестов в разное время, в разном состоянии (да они из интернета, но я на них не полностью опираюсь, чтобы не ставить себе самой диагноз) и все как один говорят, что у меня есть такое. меня все описывают именно такой. да даже психолог сказал мне, что у меня скорее всего есть ПРЛ
и теперь я мучаюсь: идти, не идти. потому что у меня мысли насчёт этого меняются очень часто. то я хочу, то не хочу, то надо, то не надо 
подскажите что-нибудь

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ПРЛ",301.0,1.0,5,889
MDersConfa,1436,2026-05-08 14:35:26+00:00,"Это пиздец. У меня остались считанные дни до нового приёма у психиатра, но мне так плохо аж пиздец. Я просыпаюсь с мыслями об убийстве, иду с ними, сижу в школе и пытаюсь просто не убить чувака который сидит со мной, не убить мать, отца или своих домашних животных. Я надеюсь что за оставшееся время мне хватит сил сдерживпть себя и не натворить глупостей. У меня участились галлюцинации и кошмары, бред туда же идёт. Я не уверен что это бред даже. У меня снова начались проблемы с гигиеной. Господи, ненавижу весну за вот такой вот закидон, хотя я думаю здесь есть и моя вина что я напиздел своему психиатру обо всем, кроме страха преследования и в итоге мне поставили временный диагноз какого-то там депрессивного расстройства.
Пожалуйста, не врите психиатрам, не совершайте мою ошибку

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #непонятно",290.0,2.0,2,832
MDersConfa,1435,2026-05-08 14:25:32+00:00,"всем приве. можете пожалуйста рассказать что вообще происходит на первом сеансе у детского психолога?? заранее спасибо!!

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #общее",258.0,1.0,12,161
MDersConfa,1434,2026-05-08 11:00:57+00:00,"Здравствуйте! Извините пожалуйста, есть ли кто-то, кто страдает трихотиломанией как я? Мне нужен совет как справиться с этим без помощи психолога, ведь у меня нету возможности обратиться к нему из-за родителей..

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #прдпОКР",421.0,0.0,2,254
MDersConfa,1433,2026-05-08 05:50:15+00:00,"Ребятки с ГРЛ! Важный вопрос.

Если бы вы помогали с написанием гайда 'как справляться с ГРЛ' для людей с диагнозом и их близких, то что бы вы хотели в нём видеть? Какие частые явления/трудности можно встретить у людей с ГРЛ (помимо основных симптомов)? Можете записать содержание такого гайда, прям как пишется содержание в начале книги?

Вы можете подумать о том, как выглядят гайды и книги про ПРЛ/депрессию/тревожное, и при размышлении опираться на них.

Примечание: У меня АРЛ + НРЛ. И меня просто бесит невозможность найти что-то полезное про мои расстройства, особенно про НРЛ. Но про ГРЛ я спрашиваю, так как о нём информации меньше чем 0.

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ГРЛ",474.0,0.0,1,686
MDersConfa,1432,2026-05-08 05:21:54+00:00,"Всем привет. Не знаю, можно ли подобное в тейках, но🙏 мы слишком любим делиться опытом в виде мини статей о психическом здоровье. 
__Внимание!! Мы не являемся терапевтами, не имеем врачебного опыта. Мы делимся тем, что помогает нам пережить наш нынешний депрессивный эпизод.🍀__

Совсем недавно, мы открыли для себя такую штуку, как дневник сна.🌟 И на самом деле, это очень хороший способ относительно понять, сколько часов вам действительно нужно спать, чтоб чувствовать себя лучше ❤️‍🩹

— Почему вообще сон что-то важное?
Чем лучше наш сон, тем больше и качественнее наш мозг имеет время на отдых. А благодаря отдохнувшему мозгу, некоторые проблемы в сфере психического здоровья притупляются. Психозы легче переносить; при аутизме достаточное кол-во сна помогает восстановиться после сенсорных постоянных перегрузок; а при депрессии это инструмент, чтоб не попасть в петлю: ""много сплю, но все равно уставший"", так как именно чрезмерно длительный сон может вызывать ощущение усталости. 

__Принцип действий:__ 
— После пробуждения, может, сразу, либо через время, вести запись в дневнике, так, как пожелаете вы сами. Это может быть в виде большой таблицы эксель с различными пунктами для подробного ведения, либо несколько предложений в блокноте/заметках. __Например мы комбинируем это, так как каждый альтер в нашей системе любит оформлять по разному__ 
**__— что ""обязательно"" должно быть? __**
Желательно, время во сколько вы легли спать, и время, когда вы окончательно проснулись, и ваше самочувствие после сна🌷
Этот короткий вариант очень хорош для людей с депрессивным состоянием. Коротко, лаконично: не давит на мозг огромным количеством информации.
**__— А если мне лень запоминать время, когда я лёг? __**
На самом деле, можно даже примерное время обозначить. Во-сколько, как думаете, вы легли.
Для облегчения задачи можно использовать такие штуки, как слип трекеры ❤️‍🩹 в открытом доступе есть много разных, но лично мы используем для сна Pokemon sleep tracker. Потому что за твой сон идёт награда, даже если ты ""условно"" плохо спал. 

**__Главное! __**
- не ругайте себя, если спали мало/много/не записали полную запись сна/пропустили запись. Это нормально. Это не контрольная работа, подразумевающая в себе обязательство быть идеальным. Вы можете даже написать ""поспал ~7 часов. Чувствую себя отстойно"" — и это нормально. Или даже в формате ""сон 22:30 до 10:20. Плохо."" Главное, чтобы вы видели ваш ""паттерн сна"", и чтоб благодаря дневнику, вы могли найти тот вариант сна, который вам удобен. 
- так же, этот инструмент отлично подойдёт, чтоб проконсультироваться с врачом или скорректировать время принятия лекарств. Мы таким образом смогли подобрать время принятия лекарств таким образом, чтоб на утро не было вредных побочек/было их минимальное влияние.

__Всем спасибо за внимание, будьте здоровы. Помните: вы любимы, какими бы вы не были ____🌷__
Неанон, Расп тушканчик. 

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",370.0,4.0,3,2929
MDersConfa,1431,2026-05-08 05:09:45+00:00,"со мной реально что то не так мне плевать что но пиздей как не так да будь это хоть шизофрения хоть арл хоть что что угодно я просто хочу чтобы мне стало легче
мне ставили депрессию и шрл, я чисто подозреваю у себя аусдвг и птср (все пиздецки совпадает, даж звоночки с детства были)
каждый раз когда я вижу какое то грубое слово, что то не то, пускай оно не мне адресовано, меня выворачивает, мне становится плозо и стоашно даже если это ебучий комиентарий из тиктока (особенно если это ебаный коммент из тиктока, ненавижу тиктокерских мудил, именно мудил с ебаной губкой вместо их проклятой сука башки)
и они повсюду я не знаю как мне скрыться от них они агрессивные злые и нападают а я аак будто бы не могу защититься и я не хочу чтобы меня унижали
за одно только грубое слово я могу разодрать себе руку или повырывать волосы я хочу мстить им всем я правда хочу контактировать с людьми но только не со злыми агрессивными и ебанутыми мне так хреново ебаный ты козел
я просто хочу спокойствия, я просто хочу не бояться не набираться опыта в словесной перепалке потому что у меня будет уверенность что я отвечу и буду в безопасности но я никогда не в безопасности я хочу покоя почему все вокруг такие злые
отета я наныу класс

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",273.0,2.0,1,1269
MDersConfa,1349,2026-05-05 08:01:32+00:00,"❕ТВ: самоповреждение, самоубийство, религия, травля, сексуальное насилие, мерзкие темы

привет, хотелось бы выговориться.
У меня стоит несколько нейроотличий и пару псих расстройств (сильно неповезло с генетикой и опытом) но я подозреваю, что у меня есть какое-то психическое расстройство, но я даже не представляю какое. Это ужасно мучает меня и о многом этом я не могу рассказать психиатру так как боюсь, что меня могут положить в дурку а моя семья узнает о том, что я скрываю. Иногда ко мне приходят странные мысли, я вроде понимаю, что это не так, но я так сильно это чувствую. Если это совсем фантасмагория, я знаю что это какая-то херь и неправда, но я чувствую это и мой мозг мне это говорит. А если это что-то типа ""на самом деле тебя все ненавидят и ты должен умереть"" то я могу быть уверен достаточно сильно
 
Вот что я писал своей подруге(читать осторожно):

Хз у меня оч странная хуйня особенно когда меня пиздошит мне приходит в голову то что 
1) я бог иисус потому что меня должны замучать грехами чтобы я забрал их на себя
2) все меня ненавидят и хотят чтобы я умер
3) кто-то из вас хочет меня изнасиловать
4) я точно кого-то из вас изнасиловал и не помню об этом/сексуально домогался но не помню
5) я спровоцировал все ваши психические заболевания особенно [ИМЯ] психоз и твой сх (похуй что ты начала до нашего знакомства)
6) со мной все общаются из жалости
7) на самом деле я умственно отсталый и все не хотят мне говорить чтобы я не расстроился
8) я испортил жизнь своей семье и должен исчезнуть
9) я гнию у меня умерло тело
10) кто-то из вас должен надо мной надругаться и изуродовать чтобы наказать меня за грех который я принес в этот мир
11) во мне сидит много сущностей которые надругаются надо мной и надо всеми

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",286.0,2.0,3,1780
MDersConfa,1348,2026-05-04 20:45:15+00:00,"Кв/тв: самоубийство

Я уже на серьёзе думаю в последнее время о совершении самовыпмла из-за того, что у меня фактически не осталось друзей в РЛ и мне не с кем общаться. Последние несколько месяцев у меня максимально подавленный настрой из-за этого. Особенно в школе. А завести друзей я не могу потому что мне не разрешают гулять с кем-то без сопровождения мамы из-за того, что моя бывшая подруга вела себя в её присутствии не очень адекватно, они стали не доверять всему моему окружению. Я устала. Я никогда не чувствовала себя по-настоящему свободной. Я срз не вывожу уже. Я не могу об этом никому сказать потому что боюсь, что скмьч посчитает меня за ненормальную. Также не могу сказать своему психологу потому что она подруга моей бабушки и я боюсь взболтнуть лишнего. Я боюсь, что меня запрут в психушке, после которой мне станет еще хуже. Но и оставаться без помощи я тоже не могу. Я не знаю.

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",306.0,2.0,10,942
MDersConfa,1332,2026-05-04 15:45:47+00:00,"Здаров ребята, кто в начале терапии при биполярном расстройстве бросал таблетки что бы снова впасть в манию? А то я чето так решила мне слишком хочется в манию

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #БАР",241.0,0.0,4,198
MDersConfa,1331,2026-05-04 11:07:41+00:00,"Кв/тв: рпп

всем привет! хотела спросить есть ли здесь у кого-то опыт с компульсивным перееданием и как вы с этим справляетесь?
мне недавно подтвердили рассдвг + кптср и я собираюсь к психиатру уже очно, чтобы мне выписали что-то от тревожности
но я до сих пор не знаю что делать с перееданием... нужно ли мне просто работать с остальными расстройствами, чтобы решить эту проблему...

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #РПП",277.0,0.0,4,422
MDersConfa,1330,2026-05-03 21:10:54+00:00,"привет гайс мне поставили тревожно депрессивное расстройство в октябре но я почему то очень сомневаюсь что у меня именно оно HELP

во первых я не раз слышал о том что тдр по сути уже устаревший???? или щота типа того диагноз, меня это оч напрягает

во вторых у меня есть личные подозрения на другие расстройства 

 я рассказывал своему психиатру достаточно важную вещь которая относится к моему состоянию но он ничого не сказал и ощущение что все прослушал (это было не на первой встрече и со мной было все отлично ВОЗМОЖНО он впечатлен этим)

....сейчас я уже не пью таблетки но мне все хуже и хуже я оч ссыкую маме опять говорить что все в говно и я бы хотел все таки полностью нормально проконсультироваться у другого специалиста чтоделать

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ТДР",256.0,0.0,2,781
MDersConfa,1316,2026-05-03 12:11:35+00:00,"чувачки меньше 15, расскажите, как вы смогли пойти к психологу/психотерапевту? были ли трудности объяснить проблемы родителям?

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",212.0,1.0,4,167
MDersConfa,1315,2026-05-03 10:44:02+00:00,"Здравствуйте! Хотелось бы узнать, стоит ли менять мне психотерапевта... 

Сегодня была на приёме у мужчины, который спустя 15(!) минут сказал мне, что у меня СТДР (тревожно-депрессивное).

 До этого я была у другого психотерапевта, который поставил мне социофобию (думаю, это потому, что я рассказывала исключительно про это, без уточнения своего состояния в целом, потому что я искренне думала, что беда в социальной тревоге). Новый психотерапевт сказал, что социофобия - не главная проблема, и что мне сперва нужно пройти лечение. Он назначил мне его, я уже купила всё необходимое, но после я узнала, что этот диагноз (СТДР) ставят всем подряд. И что у многих, кому его ставили, были другие проблемы — ПРЛ, БАР, Клиническая депрессия и даже шизофрения...
 И вот теперь даже не знаю, можно ли доверять поверхностному пятнадцатиминутному общению с психотерапевтом, после которого мне поставили очень редкое расстройство, которые чаще всего ставится временно... И что вообще теперь делать :(

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ТДР",272.0,0.0,4,1029
MDersConfa,1307,2026-05-02 06:26:49+00:00,"Здравствуйте, у меня есть КПТСР и другое большое количество болячек, но мне кажется КПТСР связано с этим больше всего. Я хочу поговорить о снах, мне кажетсч сны лучше всего наталкивают на то, что у тебя что-то не в порядке с головой. 

Я рассказывал свои сны не раз и никогда с моих близких с таким никто не встречался. 

В моих снах очень типично, что я будто «один» замечаю проблему всегда, когда я будто должен был ее «забыть» по сценарию, я могу буквально думать во время сна и отдавать реальные отчеты себе что происходит. Я будто этой логикой вырываюсь из сна и сам себе прорабатываю путь из кошмара, так как они снятся мне уже с очень маленького возраста на постоянной основе, то я уже запомнил все паттерны его, ибо кошмары обычно однотипные. Я буквально могу размышлять во сне и обходить «сценарий», при этом не сказать, что я осознаю, что это сон, но я просто действую и начинаю сопротивляться кошмару. Когда кошмара никак невозможно избежать, то я насильно начинаю себя будить прямо во время сна (даже если я не совсем понимаю что это сон), но у меня получается. Провел 2000 часов во сне. 💀💀💀
Чтоб вы понимали откуда такое рвение избежать кошмаров, то дело не только в том, что пздц как страшно, но и монстры начинают на менч нападать и терзать, а боль я вполне себе во время сна ощущаю. Интересно релейтнитсч ли кто-то….

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #КПТСР",180.0,0.0,5,1373
MDersConfa,1300,2026-05-01 16:29:01+00:00,"разрабатываю психологическую антиутопию/драму 
главный конфликт истории – борьба с внутренним демонами, такими как ПТСР и депрессия, разрушавшие внутренний мир персонажей.
Двое шестнадцатилетних изгоев – рогатый боец без дома и беглая дипломатка без прошлого встречаются в лесу в тот момент, когда мир начинает умирать от материализовавшейся человеческой боли, и единственное, что у них есть – это пистолет, тишина и никто, кроме друг друга.

узнать подробности можно тут: @haikonn

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Депрессия #ПТСР",188.0,2.0,2,532
MDersConfa,1299,2026-05-01 16:19:17+00:00,"Кв/тв: рпп

следят ли за тем как ты ешь в психиатрическом отделении? хочу скрыть рпп, но нормально начать есть не могу + мой врач уже знает, что я не ем мясо и пытается докопаться до моих навязчивых мыслей. ложусь уже на следующей неделе и не хочу, чтобы меня долго держали только из-за питания. отделение взрослое, платное, маленькое, вроде 30 коек. моя первая госпитализация и, надеюсь, последняя. очень хочу чтобы мне помогли с моими расстройствами, там хорошие врачи, и я уверена, что помогут, но я так не хочу, чтобы мы касались темы рпп. они такие дотошные все там, да и в один момент есть всё я не смогу...

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #РПП",221.0,0.0,1,652
MDersConfa,1298,2026-05-01 08:38:11+00:00,"Кв/тв: сх

Из-за чего людей так тянет к селфхарму? Как обычной болью можно перекрыть моральную, я не понимаю смысл всего этого, объясните мне пожалуйста.

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее",211.0,0.0,7,194
MDersConfa,1293,2026-04-29 19:03:23+00:00,"Всем привет. Около месяца меня мучали неприятные ощущения в области груди. Казалось будто болит где-то глубоко внутри, но вообще не понятно где. Боль ни на что не похожа. Узнала что это вроде витальная тоска. Подскажите : такое вообще существует и является ли это ярым признаком чего-либо. Заранее спасибо

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",256.0,1.0,3,350
MDersConfa,1259,2026-04-26 19:12:15+00:00,"Прив чд кд
Наскок норм, что мне абсолютно не хочется общаться с людьми? Я слегка социально неловка, но соцтревожность определенно не моя херня, ибо общаться даж с незнакомцами я могу. 
Меня безумно раздражает находиться в окружении людей, у меня есть круг общения в инетике, но я общаюсь с ними не так уж и много. 
Уже как полгода(или больше хз не считала) личного общения не имею вовсе, но не сказать что меня это парит(интернет сказал, что от этого обычно людям плохо, агде). 
Хз, даже не знаю, как сформулировать проблему. Но мне каж это ебать какая не норма, ибо у людей есть друзья, а у кого нет, те от этого страдают, а я не страдаю

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Непонятно",326.0,1.0,9,683
MDersConfa,1257,2026-04-26 09:02:06+00:00,"Как помириться с прлщиком/птсрщиком (оба ответа актуальны) если ты сделал КРАЙНЕ ОГРОМНОЕ ДЕРЬМО под влиянием своих же растройств

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #ПРЛ #ПТСР",259.0,1.0,4,174
MDersConfa,1254,2026-04-25 11:46:40+00:00,"Кв/тв: убийство, нсфв

Привет-привет, конфа! Я хочу поделиться тем, как интернет-культура обесценивает ментальные проблемы ;(

Мне сейчас 22 года, в 13 лет я пережила попытку группового изнасилования и утопления, а в 14 лет, после около года наблюдения, мне поставили диагноз ПТСР
С тех пор я посетила очень много специалистов, сменила нескольких терапевтов, занималась терапией в группе и много-много чего 
Я живу с ПТСР уже около девяти лет, и не скажу, что работа не даёт результатов, пускай терапия была довольно тяжёлым процессом и мне самой приходилось учиться использовать её как инструмент 
На фоне ПТСР у меня развилась, что неудивительно, депрессия, агрессия, тревожное расстройство и паранойа – и, пускай это выглядит, как нехилый такой букетик, это всё же побочки самого ПТСР 

Дело в том, что я очень часто сталкиваюсь с обесцениванием, которое сама на себя перенимаю 
Все мои проблемы с психикой – результат одного, даже не самого ужасного случая и людям часто кажется, что раз у проблем с головой есть конкретная причина, в виде одного единственного травматического эпизода, то это... Не такая уж проблема?
ПТСР и кПТСР воспринимается как побочный диагноз при различных расстройствах личности, и, вероятно, по этой причине людям кажется, что мне губит жизнь лишь один из симптомов их расстройств 
Плюс ко всему, тот факт, что у меня есть успехи в терапии, кажется, только усугубляет пренебрежительное отношение:
– У меня есть проблемы с агрессией, но я никогда не срываюсь на людей
– Я проработала свои триггеры и не впадаю в истерику, если не увидела триггер.ворнинг 
– Я умею доверять людям и вести социальную жизнь, несмотря на паранойю 
– Я оптимистка, несмотря на депрессию 

Но мне всё равно очень тяжело, я не знаю, тяжелее ли, чем другим, даже наоборот, я уверена, что мне ещё повезло, но тем не менее, я всё ещё чувствую себя сломанной 
Я продолжаю собирать себя по кусочкам, и на меня давит время – уже девять лет, а я всё ещё сломана 

Мне кажется, что ПТСР больше не воспринимается так, как надо, скорее... Как обозначение того, что у человека просто было какое-то тяжёлое событие в прошлом? Но ведь ПТСР это не про травму, это про то, как психика раскололась, пытаясь с ней справиться 
Иногда мне кажется, что я действительно плачу в песочнице, пока другие выживают в пустыне, но разве это нормально? 
Мне очень больно об этом говорить, но мне правда кажется, что психические расстройства – это мода, и чем больше у тебя модных вещей, тем больше внимания ты заслуживаешь 
Я не хочу внимания, но ещё я не хочу, чтобы люди закатывали глаза, когда в разговоре о вещах, мешающих нам жить, я называю исключительно ПТСР

Расстройства – это не мерило душевных терзаний, это описание того, как именно сломалась твоя психика, и я устала сомневаться в себе 
Сомневаться в том, а было ли мое травматичное событие достаточно травматичным, чтобы оставить на мне такой след? Или в том, достаточно ли я стараюсь, ведь, если люди справляются с другими, куда более тяжёлыми вещами, почему я не справляюсь? 

Я просто не хотела бы, чтобы какие-то расстройства, вроде депрессии, считали чем-то базовым, несерьёзным и не представляющим вреда на фоне других, куда комплексных заболеваний 
Одной депрессии хватает, чтобы сломать человеку жизнь, и человек с депрессией, в отличие от человека с целым букетом, куда депрессия тоже входит, не становится ""почти здоровым""
Берегите себя, и не давайте обесценивать свои проблемы – ни себе, ни другим

୨୧・┈ #МДтейк ┈・୨୧
:→@MDersbot || #Общее #ПТСР",253.0,3.0,2,3495
